,submission_id,experiment_id,languages,picture,prolificid,verb,startDate,trial_name,trial_number,rating,ID,POS,DOI,ES
303,56,2,English,2_25_78_r,571b37aa5d40840011c3a04d,forced,Sat Aug 19 2023 21:33:46 GMT+0100 (British Summer Time),slider_rating,4,yes,2_25_78_r,0.6456563062257954,0.0,2.0
304,56,2,English,2_25_45_r,571b37aa5d40840011c3a04d,forced,Sat Aug 19 2023 21:33:46 GMT+0100 (British Summer Time),slider_rating,5,no,2_25_45_r,0.1634788290476016,0.5,5.0
305,56,2,English,4_0_23_r,571b37aa5d40840011c3a04d,caused,Sat Aug 19 2023 21:33:46 GMT+0100 (British Summer Time),slider_rating,6,no,4_0_23_r,0.1226605713054616,0.25,7.0
306,56,2,English,2_0_78_r,571b37aa5d40840011c3a04d,caused,Sat Aug 19 2023 21:33:46 GMT+0100 (British Summer Time),slider_rating,7,yes,2_0_78_r,0.6456563062257954,0.0067379469990854,2.0
307,56,2,English,3_5_56,571b37aa5d40840011c3a04d,made,Sat Aug 19 2023 21:33:46 GMT+0100 (British Summer Time),slider_rating,8,no,3_5_56,0.25,1.0,4.0
308,56,2,English,1_75_56_r,571b37aa5d40840011c3a04d,caused,Sat Aug 19 2023 21:33:46 GMT+0100 (British Summer Time),slider_rating,9,no,1_75_56_r,0.4096822830563665,1.0,4.0
309,56,2,English,2_5_34_r,571b37aa5d40840011c3a04d,made,Sat Aug 19 2023 21:33:46 GMT+0100 (British Summer Time),slider_rating,10,yes,2_5_34_r,0.2995507815117859,0.1428571428571428,6.0
310,56,2,English,2_0_78,571b37aa5d40840011c3a04d,forced,Sat Aug 19 2023 21:33:46 GMT+0100 (British Summer Time),slider_rating,11,yes,2_0_78,0.6456563062257954,0.0067379469990854,2.0
311,56,2,English,,571b37aa5d40840011c3a04d,,Sat Aug 19 2023 21:33:46 GMT+0100 (British Summer Time),slider_rating,12,no,,,,
312,56,2,English,5_25_34_r,571b37aa5d40840011c3a04d,made,Sat Aug 19 2023 21:33:46 GMT+0100 (British Summer Time),slider_rating,13,no,5_25_34_r,0.1400898436976428,0.5,6.0
313,56,2,English,,571b37aa5d40840011c3a04d,,Sat Aug 19 2023 21:33:46 GMT+0100 (British Summer Time),slider_rating,14,yes,,,,
314,56,2,English,4_0_23,571b37aa5d40840011c3a04d,caused,Sat Aug 19 2023 21:33:46 GMT+0100 (British Summer Time),slider_rating,15,yes,4_0_23,0.1226605713054616,0.25,7.0
315,56,2,English,1_1_78,571b37aa5d40840011c3a04d,made,Sat Aug 19 2023 21:33:46 GMT+0100 (British Summer Time),slider_rating,16,yes,1_1_78,0.5,1.0,2.0
316,56,2,English,1_75_89_r,571b37aa5d40840011c3a04d,made,Sat Aug 19 2023 21:33:46 GMT+0100 (British Summer Time),slider_rating,17,yes,1_75_89_r,1.0,0.5,1.0
317,56,2,English,1_75_78,571b37aa5d40840011c3a04d,made,Sat Aug 19 2023 21:33:46 GMT+0100 (British Summer Time),slider_rating,18,yes,1_75_78,0.5,1.0,2.0
318,56,2,English,3_75_67_r,571b37aa5d40840011c3a04d,caused,Sat Aug 19 2023 21:33:46 GMT+0100 (British Summer Time),slider_rating,19,yes,3_75_67_r,0.5017131981555416,0.25,3.0
319,56,2,English,3_75_67,571b37aa5d40840011c3a04d,made,Sat Aug 19 2023 21:33:46 GMT+0100 (British Summer Time),slider_rating,20,no,3_75_67,0.5017131981555416,0.25,3.0
320,64,2,english,2_75_78,57df427c722df500017f43ae,forced,Sat Aug 19 2023 21:33:48 GMT+0100 (British Summer Time),slider_rating,1,no,2_75_78,0.5,0.0,2.0
321,64,2,english,3_5_56,57df427c722df500017f43ae,caused,Sat Aug 19 2023 21:33:48 GMT+0100 (British Summer Time),slider_rating,2,no,3_5_56,0.25,1.0,4.0
322,64,2,english,5_0_45,57df427c722df500017f43ae,caused,Sat Aug 19 2023 21:33:48 GMT+0100 (British Summer Time),slider_rating,3,yes,5_0_45,0.3460846838095933,0.1947292522971814,5.0
323,64,2,english,,57df427c722df500017f43ae,,Sat Aug 19 2023 21:33:48 GMT+0100 (British Summer Time),slider_rating,4,no,,,,
324,64,2,english,2_5_34,57df427c722df500017f43ae,made,Sat Aug 19 2023 21:33:48 GMT+0100 (British Summer Time),slider_rating,5,yes,2_5_34,0.2995507815117859,0.1428571428571428,6.0
325,64,2,english,2_25_45_r,57df427c722df500017f43ae,forced,Sat Aug 19 2023 21:33:48 GMT+0100 (British Summer Time),slider_rating,6,yes,2_25_45_r,0.1634788290476016,0.5,5.0
326,64,2,english,1_0_56_r,57df427c722df500017f43ae,made,Sat Aug 19 2023 21:33:48 GMT+0100 (British Summer Time),slider_rating,7,no,1_0_56_r,0.1967725723145445,0.0,4.0
327,64,2,english,5_0_45_r,57df427c722df500017f43ae,forced,Sat Aug 19 2023 21:33:48 GMT+0100 (British Summer Time),slider_rating,8,yes,5_0_45_r,0.3460846838095933,0.1947292522971814,5.0
328,64,2,english,2_75_78_r,57df427c722df500017f43ae,made,Sat Aug 19 2023 21:33:48 GMT+0100 (British Summer Time),slider_rating,9,yes,2_75_78_r,0.5,0.0,2.0
329,64,2,english,,57df427c722df500017f43ae,,Sat Aug 19 2023 21:33:48 GMT+0100 (British Summer Time),slider_rating,10,yes,,,,
330,64,2,english,2_0_78,57df427c722df500017f43ae,made,Sat Aug 19 2023 21:33:48 GMT+0100 (British Summer Time),slider_rating,11,yes,2_0_78,0.6456563062257954,0.0067379469990854,2.0
331,64,2,english,3_75_67,57df427c722df500017f43ae,forced,Sat Aug 19 2023 21:33:48 GMT+0100 (British Summer Time),slider_rating,12,yes,3_75_67,0.5017131981555416,0.25,3.0
332,64,2,english,2_5_56_r,57df427c722df500017f43ae,caused,Sat Aug 19 2023 21:33:48 GMT+0100 (British Summer Time),slider_rating,13,yes,2_5_56_r,0.25,1.0,4.0
333,64,2,english,1_5_78_r,57df427c722df500017f43ae,made,Sat Aug 19 2023 21:33:48 GMT+0100 (British Summer Time),slider_rating,14,yes,1_5_78_r,0.3543436937742045,0.0067379469990854,2.0
334,64,2,english,3_0_67_r,57df427c722df500017f43ae,forced,Sat Aug 19 2023 21:33:48 GMT+0100 (British Summer Time),slider_rating,15,yes,3_0_67_r,0.5017131981555416,0.3333333333333333,3.0
335,64,2,english,1_25_89_r,57df427c722df500017f43ae,forced,Sat Aug 19 2023 21:33:48 GMT+0100 (British Summer Time),slider_rating,16,yes,1_25_89_r,1.0,0.3678794411714423,1.0
336,64,2,english,1_0_78,57df427c722df500017f43ae,caused,Sat Aug 19 2023 21:33:48 GMT+0100 (British Summer Time),slider_rating,17,no,1_0_78,0.3543436937742045,0.0067379469990854,2.0
337,64,2,english,3_5_56_r,57df427c722df500017f43ae,forced,Sat Aug 19 2023 21:33:48 GMT+0100 (British Summer Time),slider_rating,18,no,3_5_56_r,0.25,1.0,4.0
338,64,2,english,1_75_89,57df427c722df500017f43ae,made,Sat Aug 19 2023 21:33:48 GMT+0100 (British Summer Time),slider_rating,19,yes,1_75_89,1.0,0.5,1.0
339,64,2,english,3_25_67_r,57df427c722df500017f43ae,caused,Sat Aug 19 2023 21:33:48 GMT+0100 (British Summer Time),slider_rating,20,yes,3_25_67_r,0.5017131981555416,0.25,3.0
340,58,2,English,5_25_45_r,5dee11c6d35cc34acae7c301,caused,Sat Aug 19 2023 21:34:02 GMT+0100 (British Summer Time),slider_rating,1,no,5_25_45_r,0.3460846838095933,0.1947292522971814,5.0
341,58,2,English,5_25_45,5dee11c6d35cc34acae7c301,made,Sat Aug 19 2023 21:34:02 GMT+0100 (British Summer Time),slider_rating,2,no,5_25_45,0.3460846838095933,0.1947292522971814,5.0
342,58,2,English,2_25_78_r,5dee11c6d35cc34acae7c301,forced,Sat Aug 19 2023 21:34:02 GMT+0100 (British Summer Time),slider_rating,3,no,2_25_78_r,0.6456563062257954,0.0,2.0
343,58,2,English,4_0_23_r,5dee11c6d35cc34acae7c301,caused,Sat Aug 19 2023 21:34:02 GMT+0100 (British Summer Time),slider_rating,4,no,4_0_23_r,0.1226605713054616,0.25,7.0
344,58,2,English,3_75_56_r,5dee11c6d35cc34acae7c301,caused,Sat Aug 19 2023 21:34:02 GMT+0100 (British Summer Time),slider_rating,5,yes,3_75_56_r,0.25,1.0,4.0
345,58,2,English,3_25_67,5dee11c6d35cc34acae7c301,caused,Sat Aug 19 2023 21:34:02 GMT+0100 (British Summer Time),slider_rating,6,no,3_25_67,0.5017131981555416,0.25,3.0
346,58,2,English,,5dee11c6d35cc34acae7c301,,Sat Aug 19 2023 21:34:02 GMT+0100 (British Summer Time),slider_rating,7,yes,,,,
347,58,2,English,3_0_67,5dee11c6d35cc34acae7c301,forced,Sat Aug 19 2023 21:34:02 GMT+0100 (British Summer Time),slider_rating,8,no,3_0_67,0.5017131981555416,0.3333333333333333,3.0
348,58,2,English,2_0_78,5dee11c6d35cc34acae7c301,caused,Sat Aug 19 2023 21:34:02 GMT+0100 (British Summer Time),slider_rating,9,yes,2_0_78,0.6456563062257954,0.0067379469990854,2.0
349,58,2,English,,5dee11c6d35cc34acae7c301,,Sat Aug 19 2023 21:34:02 GMT+0100 (British Summer Time),slider_rating,10,no,,,,
350,58,2,English,5_25_34_r,5dee11c6d35cc34acae7c301,forced,Sat Aug 19 2023 21:34:02 GMT+0100 (British Summer Time),slider_rating,11,no,5_25_34_r,0.1400898436976428,0.5,6.0
351,58,2,English,1_75_56_r,5dee11c6d35cc34acae7c301,forced,Sat Aug 19 2023 21:34:02 GMT+0100 (British Summer Time),slider_rating,12,no,1_75_56_r,0.4096822830563665,1.0,4.0
352,58,2,English,1_5_78,5dee11c6d35cc34acae7c301,made,Sat Aug 19 2023 21:34:02 GMT+0100 (British Summer Time),slider_rating,13,no,1_5_78,0.3543436937742045,0.0067379469990854,2.0
353,58,2,English,1_0_56,5dee11c6d35cc34acae7c301,caused,Sat Aug 19 2023 21:34:02 GMT+0100 (British Summer Time),slider_rating,14,no,1_0_56,0.1967725723145445,0.0,4.0
354,58,2,English,4_0_23,5dee11c6d35cc34acae7c301,caused,Sat Aug 19 2023 21:34:02 GMT+0100 (British Summer Time),slider_rating,15,no,4_0_23,0.1226605713054616,0.25,7.0
355,58,2,English,1_75_78_r,5dee11c6d35cc34acae7c301,made,Sat Aug 19 2023 21:34:02 GMT+0100 (British Summer Time),slider_rating,16,no,1_75_78_r,0.5,1.0,2.0
356,58,2,English,2_5_45_r,5dee11c6d35cc34acae7c301,forced,Sat Aug 19 2023 21:34:02 GMT+0100 (British Summer Time),slider_rating,17,yes,2_5_45_r,0.3460846838095933,0.001347589399817,5.0
357,58,2,English,1_75_89_r,5dee11c6d35cc34acae7c301,caused,Sat Aug 19 2023 21:34:02 GMT+0100 (British Summer Time),slider_rating,18,no,1_75_89_r,1.0,0.5,1.0
358,58,2,English,2_5_56,5dee11c6d35cc34acae7c301,caused,Sat Aug 19 2023 21:34:02 GMT+0100 (British Summer Time),slider_rating,19,no,2_5_56,0.25,1.0,4.0
359,58,2,English,1_1_89_r,5dee11c6d35cc34acae7c301,made,Sat Aug 19 2023 21:34:02 GMT+0100 (British Summer Time),slider_rating,20,no,1_1_89_r,1.0,0.5,1.0
360,59,2,English,2_75_78_r,5c6d04168e38190001407636,made,Sat Aug 19 2023 21:36:02 GMT+0100 (British Summer Time),slider_rating,1,yes,2_75_78_r,0.5,0.0,2.0
361,59,2,English,5_0_45_r,5c6d04168e38190001407636,forced,Sat Aug 19 2023 21:36:02 GMT+0100 (British Summer Time),slider_rating,2,yes,5_0_45_r,0.3460846838095933,0.1947292522971814,5.0
362,59,2,English,1_25_89,5c6d04168e38190001407636,forced,Sat Aug 19 2023 21:36:02 GMT+0100 (British Summer Time),slider_rating,3,yes,1_25_89,1.0,0.3678794411714423,1.0
363,59,2,English,1_0_56,5c6d04168e38190001407636,caused,Sat Aug 19 2023 21:36:02 GMT+0100 (British Summer Time),slider_rating,4,no,1_0_56,0.1967725723145445,0.0,4.0
364,59,2,English,,5c6d04168e38190001407636,,Sat Aug 19 2023 21:36:02 GMT+0100 (British Summer Time),slider_rating,5,yes,,,,
365,59,2,English,4_25_56_r,5c6d04168e38190001407636,made,Sat Aug 19 2023 21:36:02 GMT+0100 (British Summer Time),slider_rating,6,no,4_25_56_r,0.4096822830563665,0.0,4.0
366,59,2,English,2_0_78_r,5c6d04168e38190001407636,caused,Sat Aug 19 2023 21:36:02 GMT+0100 (British Summer Time),slider_rating,7,yes,2_0_78_r,0.6456563062257954,0.0067379469990854,2.0
367,59,2,English,2_0_78,5c6d04168e38190001407636,made,Sat Aug 19 2023 21:36:02 GMT+0100 (British Summer Time),slider_rating,8,yes,2_0_78,0.6456563062257954,0.0067379469990854,2.0
368,59,2,English,3_75_56,5c6d04168e38190001407636,made,Sat Aug 19 2023 21:36:02 GMT+0100 (British Summer Time),slider_rating,9,yes,3_75_56,0.25,1.0,4.0
369,59,2,English,,5c6d04168e38190001407636,,Sat Aug 19 2023 21:36:02 GMT+0100 (British Summer Time),slider_rating,10,no,,,,
370,59,2,English,5_25_34,5c6d04168e38190001407636,forced,Sat Aug 19 2023 21:36:02 GMT+0100 (British Summer Time),slider_rating,11,no,5_25_34,0.1400898436976428,0.5,6.0
371,59,2,English,2_25_78_r,5c6d04168e38190001407636,made,Sat Aug 19 2023 21:36:02 GMT+0100 (British Summer Time),slider_rating,12,yes,2_25_78_r,0.6456563062257954,0.0,2.0
372,59,2,English,1_1_78,5c6d04168e38190001407636,caused,Sat Aug 19 2023 21:36:02 GMT+0100 (British Summer Time),slider_rating,13,yes,1_1_78,0.5,1.0,2.0
373,59,2,English,1_1_89,5c6d04168e38190001407636,caused,Sat Aug 19 2023 21:36:02 GMT+0100 (British Summer Time),slider_rating,14,yes,1_1_89,1.0,0.5,1.0
374,59,2,English,1_75_56,5c6d04168e38190001407636,made,Sat Aug 19 2023 21:36:02 GMT+0100 (British Summer Time),slider_rating,15,yes,1_75_56,0.4096822830563665,1.0,4.0
375,59,2,English,4_0_23,5c6d04168e38190001407636,forced,Sat Aug 19 2023 21:36:02 GMT+0100 (British Summer Time),slider_rating,16,no,4_0_23,0.1226605713054616,0.25,7.0
376,59,2,English,2_5_34,5c6d04168e38190001407636,forced,Sat Aug 19 2023 21:36:02 GMT+0100 (British Summer Time),slider_rating,17,yes,2_5_34,0.2995507815117859,0.1428571428571428,6.0
377,59,2,English,2_75_78,5c6d04168e38190001407636,caused,Sat Aug 19 2023 21:36:02 GMT+0100 (British Summer Time),slider_rating,18,yes,2_75_78,0.5,0.0,2.0
378,59,2,English,2_5_56_r,5c6d04168e38190001407636,made,Sat Aug 19 2023 21:36:02 GMT+0100 (British Summer Time),slider_rating,19,yes,2_5_56_r,0.25,1.0,4.0
379,59,2,English,1_75_89,5c6d04168e38190001407636,caused,Sat Aug 19 2023 21:36:02 GMT+0100 (British Summer Time),slider_rating,20,yes,1_75_89,1.0,0.5,1.0
380,60,2,English,2_5_34_r,608fef0be7832b05dfd9d56d,caused,Sat Aug 19 2023 21:33:40 GMT+0100 (British Summer Time),slider_rating,1,yes,2_5_34_r,0.2995507815117859,0.1428571428571428,6.0
381,60,2,English,3_75_56_r,608fef0be7832b05dfd9d56d,made,Sat Aug 19 2023 21:33:40 GMT+0100 (British Summer Time),slider_rating,2,yes,3_75_56_r,0.25,1.0,4.0
382,60,2,English,3_5_56_r,608fef0be7832b05dfd9d56d,forced,Sat Aug 19 2023 21:33:40 GMT+0100 (British Summer Time),slider_rating,3,no,3_5_56_r,0.25,1.0,4.0
383,60,2,English,,608fef0be7832b05dfd9d56d,,Sat Aug 19 2023 21:33:40 GMT+0100 (British Summer Time),slider_rating,4,no,,,,
384,60,2,English,3_75_67_r,608fef0be7832b05dfd9d56d,made,Sat Aug 19 2023 21:33:40 GMT+0100 (British Summer Time),slider_rating,5,no,3_75_67_r,0.5017131981555416,0.25,3.0
385,60,2,English,,608fef0be7832b05dfd9d56d,,Sat Aug 19 2023 21:33:40 GMT+0100 (British Summer Time),slider_rating,6,yes,,,,
386,60,2,English,1_1_78,608fef0be7832b05dfd9d56d,forced,Sat Aug 19 2023 21:33:40 GMT+0100 (British Summer Time),slider_rating,7,no,1_1_78,0.5,1.0,2.0
387,60,2,English,1_75_78,608fef0be7832b05dfd9d56d,caused,Sat Aug 19 2023 21:33:40 GMT+0100 (British Summer Time),slider_rating,8,no,1_75_78,0.5,1.0,2.0
388,60,2,English,1_75_78_r,608fef0be7832b05dfd9d56d,forced,Sat Aug 19 2023 21:33:40 GMT+0100 (British Summer Time),slider_rating,9,no,1_75_78_r,0.5,1.0,2.0
389,60,2,English,2_75_78,608fef0be7832b05dfd9d56d,forced,Sat Aug 19 2023 21:33:40 GMT+0100 (British Summer Time),slider_rating,10,no,2_75_78,0.5,0.0,2.0
390,60,2,English,4_5_45,608fef0be7832b05dfd9d56d,made,Sat Aug 19 2023 21:33:40 GMT+0100 (British Summer Time),slider_rating,11,no,4_5_45,0.1634788290476016,0.3333333333333333,5.0
391,60,2,English,4_25_56,608fef0be7832b05dfd9d56d,caused,Sat Aug 19 2023 21:33:40 GMT+0100 (British Summer Time),slider_rating,12,yes,4_25_56,0.4096822830563665,0.0,4.0
392,60,2,English,1_0_56_r,608fef0be7832b05dfd9d56d,forced,Sat Aug 19 2023 21:33:40 GMT+0100 (British Summer Time),slider_rating,13,no,1_0_56_r,0.1967725723145445,0.0,4.0
393,60,2,English,1_75_89,608fef0be7832b05dfd9d56d,caused,Sat Aug 19 2023 21:33:40 GMT+0100 (British Summer Time),slider_rating,14,yes,1_75_89,1.0,0.5,1.0
394,60,2,English,5_25_45_r,608fef0be7832b05dfd9d56d,made,Sat Aug 19 2023 21:33:40 GMT+0100 (British Summer Time),slider_rating,15,no,5_25_45_r,0.3460846838095933,0.1947292522971814,5.0
395,60,2,English,2_0_78,608fef0be7832b05dfd9d56d,forced,Sat Aug 19 2023 21:33:40 GMT+0100 (British Summer Time),slider_rating,16,no,2_0_78,0.6456563062257954,0.0067379469990854,2.0
396,60,2,English,2_25_78,608fef0be7832b05dfd9d56d,made,Sat Aug 19 2023 21:33:40 GMT+0100 (British Summer Time),slider_rating,17,no,2_25_78,0.6456563062257954,0.0,2.0
397,60,2,English,4_5_45_r,608fef0be7832b05dfd9d56d,caused,Sat Aug 19 2023 21:33:40 GMT+0100 (British Summer Time),slider_rating,18,no,4_5_45_r,0.1634788290476016,0.3333333333333333,5.0
398,60,2,English,1_1_89,608fef0be7832b05dfd9d56d,caused,Sat Aug 19 2023 21:33:40 GMT+0100 (British Summer Time),slider_rating,19,yes,1_1_89,1.0,0.5,1.0
399,60,2,English,2_5_45,608fef0be7832b05dfd9d56d,made,Sat Aug 19 2023 21:33:40 GMT+0100 (British Summer Time),slider_rating,20,no,2_5_45,0.3460846838095933,0.001347589399817,5.0
400,62,2,English,1_1_89_r,5cbc7935dc8a8900017390a2,caused,Sat Aug 19 2023 21:33:37 GMT+0100 (British Summer Time),slider_rating,1,yes,1_1_89_r,1.0,0.5,1.0
401,62,2,English,3_5_56_r,5cbc7935dc8a8900017390a2,caused,Sat Aug 19 2023 21:33:37 GMT+0100 (British Summer Time),slider_rating,2,no,3_5_56_r,0.25,1.0,4.0
402,62,2,English,1_0_78_r,5cbc7935dc8a8900017390a2,caused,Sat Aug 19 2023 21:33:37 GMT+0100 (British Summer Time),slider_rating,3,yes,1_0_78_r,0.3543436937742045,0.0067379469990854,2.0
403,62,2,English,3_75_56,5cbc7935dc8a8900017390a2,forced,Sat Aug 19 2023 21:33:37 GMT+0100 (British Summer Time),slider_rating,4,yes,3_75_56,0.25,1.0,4.0
404,62,2,English,1_75_89_r,5cbc7935dc8a8900017390a2,made,Sat Aug 19 2023 21:33:37 GMT+0100 (British Summer Time),slider_rating,5,yes,1_75_89_r,1.0,0.5,1.0
405,62,2,English,2_5_45,5cbc7935dc8a8900017390a2,made,Sat Aug 19 2023 21:33:37 GMT+0100 (British Summer Time),slider_rating,6,yes,2_5_45,0.3460846838095933,0.001347589399817,5.0
406,62,2,English,1_1_89,5cbc7935dc8a8900017390a2,forced,Sat Aug 19 2023 21:33:37 GMT+0100 (British Summer Time),slider_rating,7,yes,1_1_89,1.0,0.5,1.0
407,62,2,English,3_0_67,5cbc7935dc8a8900017390a2,made,Sat Aug 19 2023 21:33:37 GMT+0100 (British Summer Time),slider_rating,8,no,3_0_67,0.5017131981555416,0.3333333333333333,3.0
408,62,2,English,1_0_56,5cbc7935dc8a8900017390a2,forced,Sat Aug 19 2023 21:33:37 GMT+0100 (British Summer Time),slider_rating,9,no,1_0_56,0.1967725723145445,0.0,4.0
409,62,2,English,2_25_45_r,5cbc7935dc8a8900017390a2,forced,Sat Aug 19 2023 21:33:37 GMT+0100 (British Summer Time),slider_rating,10,no,2_25_45_r,0.1634788290476016,0.5,5.0
410,62,2,English,5_25_45,5cbc7935dc8a8900017390a2,caused,Sat Aug 19 2023 21:33:37 GMT+0100 (British Summer Time),slider_rating,11,yes,5_25_45,0.3460846838095933,0.1947292522971814,5.0
411,62,2,English,2_5_34,5cbc7935dc8a8900017390a2,made,Sat Aug 19 2023 21:33:37 GMT+0100 (British Summer Time),slider_rating,12,yes,2_5_34,0.2995507815117859,0.1428571428571428,6.0
412,62,2,English,2_5_56,5cbc7935dc8a8900017390a2,caused,Sat Aug 19 2023 21:33:37 GMT+0100 (British Summer Time),slider_rating,13,yes,2_5_56,0.25,1.0,4.0
413,62,2,English,2_5_78_r,5cbc7935dc8a8900017390a2,made,Sat Aug 19 2023 21:33:37 GMT+0100 (British Summer Time),slider_rating,14,no,2_5_78_r,0.6456563062257954,0.0,2.0
414,62,2,English,5_25_34_r,5cbc7935dc8a8900017390a2,made,Sat Aug 19 2023 21:33:37 GMT+0100 (British Summer Time),slider_rating,15,no,5_25_34_r,0.1400898436976428,0.5,6.0
415,62,2,English,2_75_78,5cbc7935dc8a8900017390a2,caused,Sat Aug 19 2023 21:33:37 GMT+0100 (British Summer Time),slider_rating,16,no,2_75_78,0.5,0.0,2.0
416,62,2,English,,5cbc7935dc8a8900017390a2,,Sat Aug 19 2023 21:33:37 GMT+0100 (British Summer Time),slider_rating,17,yes,,,,
417,62,2,English,1_75_56,5cbc7935dc8a8900017390a2,caused,Sat Aug 19 2023 21:33:37 GMT+0100 (British Summer Time),slider_rating,18,yes,1_75_56,0.4096822830563665,1.0,4.0
418,62,2,English,,5cbc7935dc8a8900017390a2,,Sat Aug 19 2023 21:33:37 GMT+0100 (British Summer Time),slider_rating,19,no,,,,
419,62,2,English,2_25_78,5cbc7935dc8a8900017390a2,forced,Sat Aug 19 2023 21:33:37 GMT+0100 (British Summer Time),slider_rating,20,no,2_25_78,0.6456563062257954,0.0,2.0
420,66,2,English,2_5_78,5c5898e49fcbc40001dcbc42,made,Sat Aug 19 2023 21:33:56 GMT+0100 (British Summer Time),slider_rating,1,yes,2_5_78,0.6456563062257954,0.0,2.0
421,66,2,English,3_0_67,5c5898e49fcbc40001dcbc42,forced,Sat Aug 19 2023 21:33:56 GMT+0100 (British Summer Time),slider_rating,2,no,3_0_67,0.5017131981555416,0.3333333333333333,3.0
422,66,2,English,2_75_78_r,5c5898e49fcbc40001dcbc42,made,Sat Aug 19 2023 21:33:56 GMT+0100 (British Summer Time),slider_rating,3,yes,2_75_78_r,0.5,0.0,2.0
423,66,2,English,1_75_89,5c5898e49fcbc40001dcbc42,forced,Sat Aug 19 2023 21:33:56 GMT+0100 (British Summer Time),slider_rating,4,yes,1_75_89,1.0,0.5,1.0
424,66,2,English,,5c5898e49fcbc40001dcbc42,,Sat Aug 19 2023 21:33:56 GMT+0100 (British Summer Time),slider_rating,5,yes,,,,
425,66,2,English,1_1_89,5c5898e49fcbc40001dcbc42,made,Sat Aug 19 2023 21:33:56 GMT+0100 (British Summer Time),slider_rating,6,yes,1_1_89,1.0,0.5,1.0
426,66,2,English,3_25_67,5c5898e49fcbc40001dcbc42,made,Sat Aug 19 2023 21:33:56 GMT+0100 (British Summer Time),slider_rating,7,no,3_25_67,0.5017131981555416,0.25,3.0
427,66,2,English,1_5_56_r,5c5898e49fcbc40001dcbc42,caused,Sat Aug 19 2023 21:33:56 GMT+0100 (British Summer Time),slider_rating,8,yes,1_5_56_r,0.25,0.4403985389889412,4.0
428,66,2,English,4_5_45_r,5c5898e49fcbc40001dcbc42,forced,Sat Aug 19 2023 21:33:56 GMT+0100 (British Summer Time),slider_rating,9,no,4_5_45_r,0.1634788290476016,0.3333333333333333,5.0
429,66,2,English,4_0_23,5c5898e49fcbc40001dcbc42,caused,Sat Aug 19 2023 21:33:56 GMT+0100 (British Summer Time),slider_rating,10,no,4_0_23,0.1226605713054616,0.25,7.0
430,66,2,English,1_0_56,5c5898e49fcbc40001dcbc42,made,Sat Aug 19 2023 21:33:56 GMT+0100 (British Summer Time),slider_rating,11,no,1_0_56,0.1967725723145445,0.0,4.0
431,66,2,English,2_5_34,5c5898e49fcbc40001dcbc42,forced,Sat Aug 19 2023 21:33:56 GMT+0100 (British Summer Time),slider_rating,12,yes,2_5_34,0.2995507815117859,0.1428571428571428,6.0
432,66,2,English,4_25_56,5c5898e49fcbc40001dcbc42,forced,Sat Aug 19 2023 21:33:56 GMT+0100 (British Summer Time),slider_rating,13,no,4_25_56,0.4096822830563665,0.0,4.0
433,66,2,English,5_25_34,5c5898e49fcbc40001dcbc42,forced,Sat Aug 19 2023 21:33:56 GMT+0100 (British Summer Time),slider_rating,14,no,5_25_34,0.1400898436976428,0.5,6.0
434,66,2,English,1_25_89,5c5898e49fcbc40001dcbc42,made,Sat Aug 19 2023 21:33:56 GMT+0100 (British Summer Time),slider_rating,15,yes,1_25_89,1.0,0.3678794411714423,1.0
435,66,2,English,1_5_78_r,5c5898e49fcbc40001dcbc42,made,Sat Aug 19 2023 21:33:56 GMT+0100 (British Summer Time),slider_rating,16,yes,1_5_78_r,0.3543436937742045,0.0067379469990854,2.0
436,66,2,English,2_5_78_r,5c5898e49fcbc40001dcbc42,made,Sat Aug 19 2023 21:33:56 GMT+0100 (British Summer Time),slider_rating,17,no,2_5_78_r,0.6456563062257954,0.0,2.0
437,66,2,English,,5c5898e49fcbc40001dcbc42,,Sat Aug 19 2023 21:33:56 GMT+0100 (British Summer Time),slider_rating,18,no,,,,
438,66,2,English,4_25_56_r,5c5898e49fcbc40001dcbc42,made,Sat Aug 19 2023 21:33:56 GMT+0100 (British Summer Time),slider_rating,19,no,4_25_56_r,0.4096822830563665,0.0,4.0
439,66,2,English,5_0_45_r,5c5898e49fcbc40001dcbc42,forced,Sat Aug 19 2023 21:33:56 GMT+0100 (British Summer Time),slider_rating,20,no,5_0_45_r,0.3460846838095933,0.1947292522971814,5.0
440,63,2,English,,6107247967dedd82e06c6f27,,Sat Aug 19 2023 21:33:09 GMT+0100 (British Summer Time),slider_rating,1,yes,,,,
441,63,2,English,2_0_78_r,6107247967dedd82e06c6f27,made,Sat Aug 19 2023 21:33:09 GMT+0100 (British Summer Time),slider_rating,2,no,2_0_78_r,0.6456563062257954,0.0067379469990854,2.0
442,63,2,English,1_75_78,6107247967dedd82e06c6f27,made,Sat Aug 19 2023 21:33:09 GMT+0100 (British Summer Time),slider_rating,3,no,1_75_78,0.5,1.0,2.0
443,63,2,English,4_25_56,6107247967dedd82e06c6f27,caused,Sat Aug 19 2023 21:33:09 GMT+0100 (British Summer Time),slider_rating,4,no,4_25_56,0.4096822830563665,0.0,4.0
444,63,2,English,4_0_23_r,6107247967dedd82e06c6f27,made,Sat Aug 19 2023 21:33:09 GMT+0100 (British Summer Time),slider_rating,5,no,4_0_23_r,0.1226605713054616,0.25,7.0
